Speaker name,Category/topic tags,State,Notes
Bruno Le Maire,"Business; Business & Leadership; Economic & Financial Affairs; Finance & Markets; Government & Politics; Politics, Government & Global Affairs",Europe > France,"Speaking fee: $15,000 | Gender: Male | Site tagline: French Minister of Economy and Finance (2017–2024)"
Bruno Maçães,"Geopolitics; Globalization; Government & Politics; International Affairs & Security; Politics, Government & Global Affairs",Global,"Speaking fee: $15,000 | Gender: Male | Site tagline: Geopolitical Strategist and Author"
Bryan Clay,Inspirational & Motivational; Keynote; Leadership; Philanthropy & Ethics; Sports & Olympics,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Decathlon World Champion"
Bryan Robson,After Dinner; Keynote; Leadership; Sports & Olympics,Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former Captain of Manchester United"
Bryce Evans,"Environment & Sustainability; History, Arts & Literary; Philanthropy & Ethics; Society, Culture & Education; Sustainability - Environment",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Food historian, researcher and author"
Bryony Cole,"AI - Emerging Tech; Business; Business & Leadership; Entertainment; Health & Wellbeing; Inspirational & Motivational; Leadership; Resilience, Wellbeing & Happiness; Technology, Innovation & Science",Oceania > Australia,"Speaking fee: $15,000 | Gender: Female | Site tagline: Emotional AI & Human Connection Expert"
Bunny Guinness,Entrepreneurs; Sustainability - Environment,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Landscape architect & garden designer"
Burton Rast,"Business & Leadership; History, Arts & Literary; Marketing - Communications; Science; Society, Culture & Education; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Male | Site tagline: Artist, designer & former design leadership at Google"
Buzz Aldrin,"Business & Leadership; Entertainment; Inspirational & Motivational; Keynote; Leadership; Science; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Space Travel Advocate"
Byron Reese,"AI - Emerging Tech; Business; Business & Leadership; Technology, Innovation & Science; Workplace innovation",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: AI & Future of Work Expert, CEO, Tech Entrepreneur & Bestselling Author"
Byron V. Garrett,"After Dinner; Business; Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; Entrepreneurs; Inspirational & Motivational; Keynote; Leadership; Philanthropy & Ethics; Society, Culture & Education; TED",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Human Potential Architect, Author, 2026 TIME Visionary"
Cal Ripken Jr.,Business; Business & Leadership; Entertainment; Inspirational & Motivational; Keynote; Leadership; Sports & Olympics,Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Legendary ""Iron Man"" of Baseball"
Cal Thomas,"Government & Politics; History, Arts & Literary; Keynote; Philanthropy & Ethics",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Acclaimed News Panelist & Author"
Calder Walton,"Cyber Security; Government & Politics; History, Arts & Literary; International Affairs & Security",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Leading Expert on Intelligence and National Security"
Callum Williams,"AI - Emerging Tech; Business; Business & Leadership; Economic & Financial Affairs; Finance & Markets; Global Trade & Tariffs; Globalization; Government & Politics; Politics, Government & Global Affairs; Technology, Innovation & Science; Energy Transition",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Male | Site tagline: Senior Economics Writer at The Economist"
Cally Beaton,"Comedy; Diversity, Inclusion & Gender Equality; Entertainment; Society, Culture & Education",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Multi-talented former television executive, stand-up comedian, and writer"
Calum Chace,"Business & Leadership; Economic & Financial Affairs; Entrepreneurs; Finance & Markets; Science; Technology, Innovation & Science",Europe > Spain,"Speaking fee: $15,000 | Gender: Male | Site tagline: Expert speaker on the impact of artificial intelligence"
Cam Whitnall,"Adventure; Business & Leadership; Entertainment; Inspirational & Motivational; Leadership; Media; Social Media; Technology, Innovation & Science",Global,"Speaking fee: $15,000 | New Speaker | Gender: Male | Site tagline: Wildlife Conservationist, Broadcaster & Managing Director, The Big Cat Sanctuary"
Cameron Colquhoun,"Business; Business & Leadership; Entrepreneurs; Government & Politics; International Affairs & Security; Politics, Government & Global Affairs; Science; Technology, Innovation & Science",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Cyber Security and Intelligence Expert"
Camilla Cavendish,"Business; Business & Leadership; Government & Politics; Health & Wellbeing; Healthcare; Politics, Government & Global Affairs",Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Contributing editor and columnist at The Financial Times, Senior Fellow at Harvard University"
Camille Cheng,"Entertainment; Health & Wellbeing; Inspirational & Motivational; Psychology; Resilience, Wellbeing & Happiness; Sports & Olympics; International Women's Day",Asia > Hong Kong,"Speaking fee: $15,000 | Gender: Female | Site tagline: Olympic swimmer & motivational speaker"
Camille Fournier,"Business; Business & Leadership; Entrepreneurs; Keynote; Science; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Former Chief Technology Officer, Rent The Runway"
Camille Herron,"Entertainment; Health & Wellbeing; Inspirational & Motivational; Resilience, Wellbeing & Happiness; Sports & Olympics",Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: World record setting ultrarunner"
Campbell Macpherson,"AI - Emerging Tech; Business & Leadership; Health & Wellbeing; Leadership; Resilience, Wellbeing & Happiness; Technology, Innovation & Science",Oceania > Australia; Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Author of The Change Catalyst, UK Business Book of the Year"
Candace Nelson,"Business; Business & Leadership; Entertainment; Entrepreneurs; Inspirational & Motivational; Leadership; Social Media; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Founder of Sprinkles & Pizzana, NY Times Bestselling Author & Guest Shark on Shark Tank"
Cara Augustenborg,ESG; Sustainability - Environment; TED,Europe > Ireland,"Speaking fee: $15,000 | Gender: Female | Site tagline: Environmental Scientist"
Carey Lohrenz,"Business & Leadership; Entertainment; Inspirational & Motivational; Leadership; Military; Politics, Government & Global Affairs; Sports & Olympics",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: First female F-14 Tomcat fighter pilot in the U.S. Navy"
Carissa Véliz,"AI - Emerging Tech; Cyber Security; Technology Ethics - Regulation; Technology, Innovation & Science",Europe > Spain; Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Authority on technology and ethics at the University of Oxford - Author of ""Prophecy: Prediction, Power, and the Fight for the Future, from Ancient Oracles to AI"" (2026)"
Carl Benedikt Frey,"AI - Emerging Tech; Business; Business & Leadership; Technology, Innovation & Science; Workplace innovation",Europe > Germany; Europe > Sweden; Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: Professor of AI & Work at the Oxford Internet Institute, Oxford University"
Carl Bernstein,"Business & Leadership; Entertainment; Government & Politics; History, Arts & Literary; International Affairs & Security; Keynote; Leadership; Politics, Government & Global Affairs; Society, Culture & Education",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Pulitzer Prize Winning Journalist"
Carl Bildt,"Geopolitics; Government & Politics; Keynote; Politics, Government & Global Affairs; World Leaders",Europe > Sweden,"Speaking fee: $15,000 | Gender: Male | Site tagline: Prime Minister of Sweden,
Sweden's Minister of Foreign Affairs,
World Health Organization's Special Envoy - Access to COVID-19 Tools Accelerator (ACT Accelerator)"
Carl Frampton,Inspirational & Motivational; Keynote,Europe > Ireland,"Speaking fee: $15,000 | Gender: Male | Site tagline: Two-Weight World Boxing Champion"
Carl Gould,Business; Business & Leadership; Entrepreneurs; Keynote; Leadership,Global,"Speaking fee: $15,000 | New Speaker | Gender: Male | Site tagline: Entrepreneur and Bestselling Author"
Carl Miller,AI - Emerging Tech; Cyber Security; Leadership; Science,Europe > UK > London,"Speaking fee: $15,000 | Gender: Male | Site tagline: Host of the true crime podcast, Kill List"
Carl Waldekranz,Business; Entrepreneurs; Keynote; Science,Europe > Sweden,"Speaking fee: $15,000 | Gender: Male | Site tagline: Expert in E-Commerce"
Carla Anderson Hills,"Economic & Financial Affairs; Finance & Markets; International Affairs & Security; Keynote; Politics, Government & Global Affairs",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: International Trade Expert"
Carla Harris,"Business; Business & Leadership; Diversity, Inclusion & Gender Equality; Entertainment; Inspirational & Motivational; Keynote; Leadership; Society, Culture & Education",Global,"Speaking fee: $15,000 | Gender: Female | Site tagline: Morgan Stanley Advisor, top speaker, author, and acclaimed gospel singer"
Carla Sands,"Economic & Financial Affairs; Finance & Markets; Geopolitics; Government & Politics; International Affairs & Security; Politics, Government & Global Affairs",Americas > US,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Vice Chair of the Center for Energy & Environment at America First Policy Institute"
Carlo Ratti,"Business & Leadership; Entertainment; Inspirational & Motivational; Keynote; Leadership; Science; Technology, Innovation & Science; TED",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: MIT City Lab Founder"
Carlo Rovelli,"Science; Technology, Innovation & Science",Europe > France,"Speaking fee: $15,000 | Gender: Male | Site tagline: Director of the quantum gravity group of the Centre de Physique Théorique"
Carlos Acosta,"After Dinner; History, Arts & Literary; Inspirational & Motivational; Keynote",Europe > UK,"Speaking fee: $15,000 | Gender: Male | Site tagline: World-renowned Dancer"
Carlos Mendez,"Business & Leadership; Echelon Front; Entertainment; Inspirational & Motivational; Keynote; Leadership; Military; Politics, Government & Global Affairs",Americas > US,"Speaking fee: $15,000 | Gender: Male | Site tagline: Former Navy SEAL & Echelon Front Instructor"
Carly Fiorina,"Business; Business & Leadership; Entrepreneurs; Keynote; Leadership; Philanthropy & Ethics; Society, Culture & Education",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Former Chairman & CEO of Hewlett-Packard"
Carly Patterson,"Business & Leadership; Entertainment; Health & Wellbeing; Inspirational & Motivational; Keynote; Leadership; Psychology; Resilience, Wellbeing & Happiness; Sports & Olympics",USA,"Speaking fee: $15,000 | Gender: Female | Site tagline: Olympic Gold Medalist, Motivational Speaker and Gymnastics Ambassador"
Carme Artigas,"AI - Emerging Tech; Business; Business & Leadership; Leadership; Technology Ethics - Regulation; Technology, Innovation & Science",Europe > Spain,"Speaking fee: $15,000 | Gender: Female | Site tagline: Expert on AI, Digital Transformation and Ethical Technology Governance"
Carmen Murray,"AI - Emerging Tech; Business; Business & Leadership; Leadership; Society, Culture & Education; Technology, Innovation & Science; Workplace innovation",Africa > South Africa,"Speaking fee: $15,000 | Gender: Female | Site tagline: Futurist & Expert on Human-Centred Transformation and AI"
Carmen Reinhart,"Business; Business & Leadership; Economic & Financial Affairs; Finance & Markets; Globalization; Keynote; Politics, Government & Global Affairs",Europe > Spain; Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Chief Economist, World Bank 2020-2022, Harvard University Economist"
Carol Dweck,"Education - Policy & Practice; Entertainment; Health & Wellbeing; Inspirational & Motivational; Keynote; Psychology; Resilience, Wellbeing & Happiness; Society, Culture & Education; TED",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: Professor of Psychology at Stanford University and Fellow of the Association for Psychological Science"
Carol Tavris,"Health & Wellbeing; Healthcare; Psychology; Science; Technology, Innovation & Science",Americas > US,"Speaking fee: $15,000 | Gender: Female | Site tagline: American Social Psychologist; Author; Lecturer"
Carol Vorderman,After Dinner; Inspirational & Motivational; Keynote; Moderators & Chairpersons,Europe > UK,"Speaking fee: $15,000 | Gender: Female | Site tagline: Iconic British TV Presenter"
Carole Cadwalladr,"Business & Leadership; Entertainment; Fraud, Corruption and Corporate Crime; Government & Politics; History, Arts & Literary; Politics, Government & Global Affairs; Social Media; Society, Culture & Education; Technology Ethics - Regulation; Technology, Innovation & Science; TED",Europe > UK,"Speaking fee: $15,000 | Exclusive | Gender: Female | Site tagline: Pulitzer-Nominated Investigative Journalist - Co-founder of the media title 'The Nerve'"
